id,campaign_id,benefit_type,amount,rate,points,minimum_spending,maximum_benefit,description,evidence,extracted_at
6606,450,installment,,,,,,15 taksit,Hadi Mağazadan Alışveriş Kredisi ile Konfor Mağazalarına Özel 15 Taksit!,2026-08-10T13:45:46+00:00
6607,451,installment,,,,,,12 taksit,Hadi Mağazadan Alışveriş Kredisi ile Samsung Beyaz Eşya Alışverişlerine 12 Taksit!,2026-08-10T13:45:46+00:00
6609,452,installment,,,,,,36 taksit,Hadi Taksitli Alışveriş Kredisi ile Mondi Mağazalarında 36 Aya Varan Taksit!,2026-08-10T13:45:46+00:00
6611,453,cashback,250.0,,,2500.0,,Nakit iade avantajı,Hadi Taksitli Kredi ile 2.500 TL ve üzeri harcamalarında 250 TL nakit iade!,2026-08-10T13:45:46+00:00
6612,453,installment,,,,2500.0,,2 taksit,Hadi Taksitli Kredi ile 2.500 TL ve üzeri harcamalarında 250 TL nakit iade!,2026-08-10T13:45:46+00:00
6617,454,installment,,,,,,12 taksit,Hadi Taksitli Sağlık Kredisi sağlık harcamalarında da yanında!,2026-08-10T13:45:46+00:00
6618,455,cashback,5000.0,,,,,Nakit iade avantajı,müşteri Hadi Veresiye Yılın Kampanyasından 3.000 TL harcayarak 250 veya 5.000 TL harcayarak 500 TL nakit iade kazanırsa;,2026-08-10T13:45:46+00:00
6619,455,reward,1000.0,,,,1000.0,Ödül veya hediye tutarı,Hadi Veresiye ile 1.000 TL harca 100 TL kazan!,2026-08-10T13:45:46+00:00
6620,456,cashback,250.0,,,,,Nakit iade avantajı,Her müşteri kampanyadan 1 kez faydalanabilir ve kampanya kapsamında en fazla 250 TL nakit iade kazanılabilir.,2026-08-10T13:45:46+00:00
6621,456,reward,250.0,,,,250.0,Ödül veya hediye tutarı,Hadi Veresiye ile toplam 10.000 TL harca ek 250 TL kazan!,2026-08-10T13:45:46+00:00
6647,457,cashback,500.0,,,3000.0,,Nakit iade avantajı,Kampanyadan her müşteri yalnızca 1 kez faydalanabilir ve en fazla 500 TL nakit iade kazanabilir.,2026-08-10T13:45:46+00:00
6648,457,reward,5000.0,,,3000.0,5000.0,Ödül veya hediye tutarı,"A101'de Hadi Veresiye ile Toplam 5.000 TL Harcamana,500 TL Kazan!(GEÇMİŞ KAMPANYA) | TOM Bank Hadi Kampanya Tarihleri 01 Kasım - 31 Aralık 2024 Bu kampanya sona ermiştir.",2026-08-10T13:45:46+00:00
6622,459,cashback,300.0,15.0,,750.0,300.0,Nakit iade avantajı,Üstelik Çok kazananlar Kulübü’ne özel %15 iade!,2026-08-10T13:45:46+00:00
6623,459,reward,600.0,,,750.0,300.0,Ödül veya hediye tutarı,"Kulüp üyeleri, günlük en fazla 150 TL, bir takvim ayında ise en fazla 600 TL kazanabilir.",2026-08-10T13:45:46+00:00
6610,460,installment,,,,,,36 taksit,Hadi Taksitli Alışveriş Kredisi ile İstikbal Mağazalarında 36 Aya Varan Taksit!,2026-08-10T13:45:46+00:00
6632,462,cashback,15000.0,,,15000.0,500.0,Nakit iade avantajı,"| TOM Bank Hadi Kampanya Bilgileri 30 Haziran’a kadar Hadi Kredi Kartlarının limitini en az 20.000 TL artır, toplam 15.000 TL harcamana 500 TL iade kazan!",2026-08-10T13:45:46+00:00
6633,464,discount,100.0,,,,100.0,100 TL indirim,"(GEÇMİŞ KAMPANYA) | TOM Bank Hadi Kampanya Tarihleri 13 Mart - 22 Mart 2025 Kampanya Detayları Daha fazla göster 13 Ocak – 22 Mart tarihleri arasında Masterpass’e kayıtlı Mastercard logolu Hadi kredi kartı, hesap kartı veya ön ödemeli kartları ile ödeme yapan kullanıcılara özel ilk Martı sürüşlerinde 100 TL’ye kadar indirim uygulanacaktır.",2026-08-10T13:45:46+00:00
6649,465,installment,,,,,,12 taksit,"memorial-hastanesinde-hadi-taksitli-kredi-ile-tedavi-ol-kolayca-ode | TOM Bank Hadi Hadi Taksitli Sağlık Kredisi ile Memorial harcamaların %0,99 vade farkına 3 taksit!",2026-08-10T13:45:46+00:00
6616,466,installment,,,,,,3 taksit,Hadi Taksitli Kredi ile mobilya ve bisikletlerde PEŞİN FİYATINA 3 TAKSİT!,2026-08-10T13:45:46+00:00
6652,467,miles,,,5.0,,,5 Mil'e kadar,"1 Milyon TL ye kadar yapacakları Özel Okul Ödemelerinde kampanya süresi boyunca her gün, Mega Günlük Hesabında 1 Milyon TL birikim bulunması veya toplam açık kredi (Taksitli veya Veresiye Kredi) bakiyesinin 1 Milyon TL olması halinde vade farkı iadesi harcama yapılan kredi kartına yapılacaktır.",2026-08-10T13:45:46+00:00
6653,467,installment,,,,,,10 taksit,Özel okul ödemelerinde vade farksız tam 10 taksit!,2026-08-10T13:45:46+00:00
6634,468,cashback,3500.0,50.0,,,3500.0,Nakit iade avantajı,"Kampanyadan yararlanabilmek için, Pegasus internet sitesi ve Pegasus sı üzerinden Hadi Black Kredi Kartı ile yapılan harcamaların %50’ye varan tutar ilgili karta iade edilir.",2026-08-10T13:45:46+00:00
6635,469,installment,,,,,,3 taksit,Petrol Ofisi harcamalarında Hadi Taksitli Alışveriş Kredisi yanında!,2026-08-10T13:45:46+00:00
6636,470,cashback,10000.0,22.5,,,10000.0,Nakit iade avantajı,Özel Bankacılık Hadi birikim segmentine göre restoranlarda %22.5’e varan iade ile ayda 10.000 TL’ye kadar iade kazanman mümkün!,2026-08-10T13:45:46+00:00
6588,471,reward,10000.0,,,,10000.0,Ödül veya hediye tutarı,"Kulüp kapsamında aranan minimum 10.000 TL Günlük Kazandıran Hesap bakiyesi, her ayın 15.",2026-08-10T13:45:46+00:00
6589,471,installment,,,,,,3 taksit,Cep telefonlarında Çok Kazananlar Kulübü’ne Özel Taksitli Alışveriş Kredisi Vade Farksız 3 Taksit!,2026-08-10T13:45:46+00:00
6641,472,reward,10000.0,,,,10000.0,Ödül veya hediye tutarı,Çok Kazananlar Kulübü faydalarından yararlanmak için Hadi Black Kredi Kartı’na sahip olmalı ve minimum 10.000 TL tutarında Günlük Kazandıran Hesap açılışını gerçekleştirmiş olmalısın.,2026-08-10T13:45:46+00:00
6638,476,installment,,,,,,6 taksit,| TOM Bank Hadi Hadi Kredi Kartlarınla 5.000 TL’ye kadar olan eczane harcamalarını %0 vade farkı ile 3 aya kadar sonradan taksitlendir.,2026-08-10T13:45:46+00:00
6639,480,installment,,,,,,12 taksit,| TOM Bank Hadi 01.04.26-31.04.26 tarihleri arasında Hadi Alışveriş Kredisi ile Samsung S26 serisi cep telefonlarında peşin fiyatına 3 taksit fırsatı anlaşmalı Samsung mağazalarında seni bekliyor!,2026-08-10T13:45:46+00:00
6640,481,installment,,,,,,6 taksit,| TOM Bank Hadi Hadi Kredi Kartlarınla 50.000 TL’ye kadar olan sigorta ödemelerini %0 vade farkı ile 3 aya kadar sonradan taksitlendir.,2026-08-10T13:45:46+00:00
6637,484,installment,,,,,,12 taksit,TOM Bank Hadi Taksitli Alışveriş Kredisi ile Samsung cep telefonlarında 3 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6592,485,cashback,750.0,10.0,,,750.0,Nakit iade avantajı,English Home alışverişlerinde %10 nakit iade!,2026-08-10T13:45:46+00:00
6644,486,cashback,25000.0,10.0,,,,Nakit iade avantajı,Çok kazananlar Kulübü Üyelerine Özel %10 İade!,2026-08-10T13:45:46+00:00
6613,487,installment,,,,,,3 taksit,Hadi Taksitli Kredi ile A101 Ekstra’da Tüm Ürünlerde Peşin Fiyatına 3 Taksit!,2026-08-10T13:45:46+00:00
6614,488,installment,,,,,,3 taksit,Hadi Taksitli Kredi ile TV ve beyaz eşya kategorisinde Peşin Fiyatına 3 Taksit!🤩 (GEÇMİŞ KAMPANYA) | TOM Bank Hadi Kampanya Tarihleri 17 Mart - 31 Mart 2025 Kampanya Detayları Kampanya 17-31 Mart 2025 tarihleri arasında geçerlidir.,2026-08-10T13:45:46+00:00
6645,489,cashback,3500.0,22.5,,,,Nakit iade avantajı,Özel Bankacılık Hadi birikim segmentine göre uçak bileti alımlarında %22.5’e varan iade ile ayda 3.500 TL’ye kadar iade kazanman mümkün!,2026-08-10T13:45:46+00:00
6646,489,reward,3500.0,,,,3500.0,Ödül veya hediye tutarı,Uçak bileti alımlarında ayda 3.500 TL kazan!,2026-08-10T13:45:46+00:00
6596,490,installment,,,,,,3 taksit,Hadi Black Kredi Kartı ile MTV Ödemelerinde Vade Farksız 3 taksit fırsatını kaçırma!,2026-08-10T13:45:46+00:00
6667,491,cashback,500.0,50.0,,,,Nakit iade avantajı,İNCELE İlk Harcamanızın Yarısı İade!,2026-08-10T13:45:46+00:00
6654,492,shopping_points,,,400.0,1500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Akaryakıt Harcamalarınıza 400 TL ParafPara!,2026-08-10T13:45:46+00:00
6655,492,reward,400.0,,,1500.0,400.0,Ödül veya hediye tutarı,"Kampanya müşteri bazlı olup, bir müşteri kampanyaya bir kez katılabilir ve en fazla 400 TL ParafPara kazanabilir.",2026-08-10T13:45:46+00:00
6656,493,shopping_points,,,5000.0,150000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Beyaz Eşya ve Elektronik Alışverişlerinize 5.000 TL'ye varan ParafPara!,2026-08-10T13:45:46+00:00
6657,494,discount,,20.0,,,,%20 indirim,"Kupon kodu, tüm kategorilerde sepette "" %20 "" indirim sağlar.",2026-08-10T13:45:46+00:00
6658,495,shopping_points,,,200.0,250.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Elektrikli Araç Şarj İstasyonu Harcamalarınıza 200 TL ParafPara!,2026-08-10T13:45:46+00:00
6659,495,reward,200.0,,,250.0,200.0,Ödül veya hediye tutarı,"Kampanya müşteri bazlı olup, bir müşteri kampanyaya bir kez katılabilir ve en fazla 200 TL ParafPara kazanabilir.",2026-08-10T13:45:46+00:00
6660,496,discount,,25.0,,,,%25 indirim,Kampanyanın Avantajları: İndirimli Kiralık Kasa: Kiralık kasa hizmetimizde komisyon fiyatlarımızdan %25 indirimli olarak kiralık kasa kullanabileceklerdir.,2026-08-10T13:45:46+00:00
6661,496,shopping_points,,,5.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",,2026-08-10T13:45:46+00:00
6662,497,cashback,500.0,50.0,,,,Nakit iade avantajı,Kampanya süresi boyunca yapılacak ilk harcamanın %50’si nakit iade olarak müşterilere yansıtılacaktır.,2026-08-10T13:45:46+00:00
6663,498,discount,,35.0,,,,%35 indirim,Kampanya Koşulları Liste fiyatı üzerinden %35 indirim kampanyası 31.12.2026 tarihine kadar Türkiye’deki tüm Enterprise ofislerinde online kiralamalarda geçerlidir.,2026-08-10T13:45:46+00:00
6664,499,shopping_points,,,2500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Giyim ve Kozmetik Alışverişlerinize 2.500 TL ParafPara!,2026-08-10T13:45:46+00:00
6665,499,reward,2500.0,,,,2500.0,Ödül veya hediye tutarı,"Üstelik mobil/QR ile ödemelerinize özel 3.000 TL ve üzeri her işleme ekstra 50 TL, toplamda 2.500 TL ParafPara kazanılabilecektir.",2026-08-10T13:45:46+00:00
6666,500,discount,,20.0,,,,%20 indirim,Hızlı Çiçek’te Tüm İndirimlere Ek %20 İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6668,501,discount,,15.0,,,,%15 indirim,Marina Mayo’da Tüm Ürünlerde %15 İndirim!,2026-08-10T13:45:46+00:00
6669,502,shopping_points,,,2000.0,2500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Market Alışverişlerinize 2.000 TL ParafPara Hediye!,2026-08-10T13:45:46+00:00
6670,502,reward,2000.0,,,2500.0,2000.0,Ödül veya hediye tutarı,Market Alışverişlerinize 2.000 TL ParafPara Hediye!,2026-08-10T13:45:46+00:00
6671,503,shopping_points,,,800.0,7500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Market Alışverişlerinize 800 TL ParafPara Hediye!,2026-08-10T13:45:46+00:00
6672,503,reward,800.0,,,7500.0,800.0,Ödül veya hediye tutarı,Market Alışverişlerinize 800 TL ParafPara Hediye!,2026-08-10T13:45:46+00:00
6673,504,shopping_points,,,6000.0,100000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Metatechtr’de Peşin Fiyatına 9 aya varan taksit ve 6.000 TL’ye varan ParafPara!,2026-08-10T13:45:46+00:00
6674,504,reward,6000.0,,,100000.0,6000.0,Ödül veya hediye tutarı,Her müşteri kampanyadan ilk işlemi ile sadece bir kez yararlanabilir ve en fazla 6.000 TL ParafPara kazanabilir.,2026-08-10T13:45:46+00:00
6675,504,installment,,,,100000.0,,9 taksit,Metatechtr’de Peşin Fiyatına 9 aya varan taksit ve 6.000 TL’ye varan ParafPara!,2026-08-10T13:45:46+00:00
6676,505,shopping_points,,,1250.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı","Mobilya, Dekorasyon ve Yapı Marketi Alışverişinize 1.250 TL'ye Varan ParafPara!",2026-08-10T13:45:46+00:00
6677,505,reward,1250.0,,,,1250.0,Ödül veya hediye tutarı,Kampanya müşteri bazlı olup bir müşteri kampanyadan bir defa yararlanabilir ve kampanyadan en fazla 1.250 TL ParafPara kazanabilir.,2026-08-10T13:45:46+00:00
6678,506,discount,,15.0,,1500.0,,%15 indirim,1.500 TL ve üzeri alışverişlerinizde liste fiyatları üzerinden %15 indirim sağlanır.,2026-08-10T13:45:46+00:00
6679,507,installment,,,,300.0,,6 taksit,Paraf ile A101’de Vade Farksız 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6681,508,shopping_points,,,1000.0,10000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Paraf ile ADV mağazalarında 1.000 TL ParafPara Kampanyaya Nasıl Katılırım?,2026-08-10T13:45:46+00:00
6682,508,reward,1000.0,,,10000.0,1000.0,Ödül veya hediye tutarı,Kampanya dönemi boyunca bir müşteri sadece bir kez 1.000 TL ParafPara kazanabilecektir.,2026-08-10T13:45:46+00:00
6680,509,installment,,,,,,6 taksit,Paraf ile ADV Mağazalarında 6 Taksit!,2026-08-10T13:45:46+00:00
6683,510,installment,,,,,,8 taksit,Paraf ile Alfemo’da 8 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6684,511,installment,,,,,,6 taksit,Paraf ile Casper.com.tr'de Peşin Fiyatına 6 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6685,512,installment,,,,,,12 taksit,Paraf ile Copa’da 12 Aya Varan Taksit!,2026-08-10T13:45:46+00:00
6688,513,shopping_points,,,2000.0,30000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Paraf ile Damat Tween’de 2.000 TL ParafPara!,2026-08-10T13:45:46+00:00
6689,513,reward,2000.0,,,30000.0,2000.0,Ödül veya hediye tutarı,Kampanya dönemi boyunca bir müşteri sadece bir kez 2.000 TL ParafPara kazanabilecektir.,2026-08-10T13:45:46+00:00
6690,514,installment,,,,,,6 taksit,Paraf ile Damat Tween’de 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6691,515,installment,,,,,,9 taksit,Paraf ile DemirDöküm'de 9 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6692,515,pos_advantage,,,,,,"POS komisyon, bloke veya ek taksit avantajı",31 Ağustos 2026 tarihine kadar Paraf üyesi DemirDöküm sanal POS’u üzerinden işlemlere vade farksız 9 ay taksit imkanı sunulacaktır.,2026-08-10T13:45:46+00:00
6693,516,installment,,,,,,4 taksit,Paraf ile Divarese’de 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6686,517,shopping_points,,,1000.0,20000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Paraf ile DS Damat’ta 1.000 TL ParafPara!,2026-08-10T13:45:46+00:00
6687,517,reward,1000.0,,,20000.0,1000.0,Ödül veya hediye tutarı,Kampanya dönemi boyunca bir müşteri sadece bir kez 1.000 TL ParafPara kazanabilecektir.,2026-08-10T13:45:46+00:00
6695,518,installment,,,,,,6 taksit,Paraf ile D’S Damat’ta 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6694,519,installment,,,,,,9 taksit,Paraf ile Dyson’da 9 Aya Varan Taksit!,2026-08-10T13:45:46+00:00
6696,520,installment,,,,,,4 taksit,Paraf ile Evidea’da 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6697,521,installment,,,,,,9 taksit,Paraf ile Gürgençler’de Vade Farksız 9 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6724,522,discount,,15.0,,,,%15 indirim,Paraf ile İder Mobilya’da 7 Taksite %15 İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6725,522,installment,,,,,,7 taksit,Paraf ile İder Mobilya’da 7 Taksite %15 İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6726,523,installment,,,,,,3 taksit,Paraf ile İncehesap.com'da Peşin Fiyatına 3 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6727,524,installment,,,,,,4 taksit,Paraf ile İpekyol’da 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6698,525,installment,,,,,,6 taksit,Paraf ile ITOPYA.COM'da Vade Farksız 6 Taksit!,2026-08-10T13:45:46+00:00
6699,526,installment,,,,,,5 taksit,Paraf ile Kip’te 5 Taksit!,2026-08-10T13:45:46+00:00
6700,527,installment,,,,,,5 taksit,Paraf ile Koçtaş’ta 5 Taksit!,2026-08-10T13:45:46+00:00
6701,528,installment,,,,,,12 taksit,Paraf ile Monster Notebook’ta Peşin Fiyatına 12 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6723,529,installment,,,,,,3 taksit,Paraf ile n11'de Peşin Fiyatına 3 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6702,530,installment,,,,,,4 taksit,Paraf ile Network’te 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6703,531,installment,,,,,,4 taksit,Paraf ile Nocturne’de 4 Taksit!,2026-08-10T13:45:46+00:00
6704,532,installment,,,,600.0,,6 taksit,Paraf ile Pazarama’da Peşin Fiyatına 6 Taksit!,2026-08-10T13:45:46+00:00
6705,533,installment,,,,,,3 taksit,Paraf ile Porland’da Peşin Fiyatına 3 Taksit!,2026-08-10T13:45:46+00:00
6706,534,installment,,,,,,5 taksit,Paraf ile Ramsey’de 5 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6707,535,installment,,,,,,9 taksit,Paraf ile Schafer’de Peşin Fiyatına 9 Taksit!,2026-08-10T13:45:46+00:00
6708,536,shopping_points,,,1500.0,30000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Paraf ile Seçili E-Ticaret Alışverişlerinize 1.500 TL'ye varan ParafPara!,2026-08-10T13:45:46+00:00
6709,536,reward,1500.0,,,30000.0,1500.0,Ödül veya hediye tutarı,Bir müşteri kampanyadan bir defa yararlanabilir ve en fazla 1.500 TL ParafPara kazanabilir.,2026-08-10T13:45:46+00:00
6710,537,shopping_points,,,2000.0,3000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Paraf ile Seçili E-Ticaret Alışverişlerinize 2.000 TL'ye varan ParafPara!,2026-08-10T13:45:46+00:00
6711,538,installment,,,,,,9 taksit,Paraf ile Touristica.com.tr’de Peşin Fiyatına 9 Taksit!,2026-08-10T13:45:46+00:00
6712,539,installment,,,,1000.0,,9 taksit,Paraf ile Trendyol'da Peşin Fiyatına 9 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6713,540,installment,,,,,,4 taksit,Paraf ile Twist’te 4 Taksit!,2026-08-10T13:45:46+00:00
6714,541,installment,,,,,,9 taksit,Paraf ile Vaillant’ta 9 Aya Varan Taksit!,2026-08-10T13:45:46+00:00
6715,541,pos_advantage,,,,,,"POS komisyon, bloke veya ek taksit avantajı",31 Ağustos 2026 tarihine kadar Paraf üyesi Vaillant sanal POS’u üzerinden yapılan işlemlere vade farksız 9 ay taksit imkanı sunulacaktır.,2026-08-10T13:45:46+00:00
6716,542,installment,,,,,,6 taksit,Paraf ile Vatan’da Peşin Fiyatına 6 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6717,543,installment,,,,,,9 taksit,Paraf ile Vestel’de 9 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6718,544,installment,,,,,,5 taksit,Paraf ile Vivense’de 5 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6719,545,installment,,,,,,4 taksit,Paraf ile Yargıcı Mağazalarında 4 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6720,546,installment,,,,,,8 taksit,Paraf ile Yataş’ta 8 Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6721,547,installment,,,,,,12 taksit,Paraf ile Yenilio’da 12 Aya Varan Taksit Fırsatı!,2026-08-10T13:45:46+00:00
6722,548,installment,,,,,,6 taksit,Paraf ile Zsa Zsa Zsu Mağazalarında Peşin Fiyatına 6 Taksit!,2026-08-10T13:45:46+00:00
6728,549,discount,,10.0,,,,%10 indirim,"Paraf'a Özel Yolcu360'ta Yurt İçi Araç Kiralamalarına Net %10 İndirim, Üstelik Peşin Fiyatına 3 Taksit 31 Ağustos 2026 tarihine kadar, Paraf kredi kartlarına özel yurt içi araç kiralamalarında net 10% indirim, üstelik peşin fiyatına 3 taksit fırsatı.",2026-08-10T13:45:46+00:00
6729,549,installment,,,,,,3 taksit,"Paraf'a Özel Yolcu360'ta Yurt İçi Araç Kiralamalarına Net %10 İndirim, Üstelik Peşin Fiyatına 3 Taksit 31 Ağustos 2026 tarihine kadar, Paraf kredi kartlarına özel yurt içi araç kiralamalarında net 10% indirim, üstelik peşin fiyatına 3 taksit fırsatı.",2026-08-10T13:45:46+00:00
6730,550,discount,1000.0,,,1000.0,1000.0,1.000 TL indirim,"TROY logolu Emlak Katılım Debit, Emlak Katılım Paraf ve Emlak Katılım Paraf Premium ile Pazarama’da tek seferde 1.000 TL ve üzeri alışverişe 200 TL indirim!",2026-08-10T13:45:46+00:00
6731,551,discount,,40.0,,,,%40 indirim,RentGo'da %40 İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6732,552,shopping_points,,,3500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Seyahat Alışverişlerinize 3.500 TL'ye varan ParafPara!,2026-08-10T13:45:46+00:00
6733,552,reward,3500.0,,,,3500.0,Ödül veya hediye tutarı,"Kampanya müşteri bazlı olup, bir müşteri kampanyaya bir kez katılabilir ve en fazla 3.500 TL ParafPara kazanabilir.",2026-08-10T13:45:46+00:00
6735,553,installment,,,,,,5 taksit,Troy Apple’da vade farksız 5 aya varan taksit 31 Ağustos 2026 tarihine kadar Troy Apple mağazaları veya www.troyestore.com’de Paraf POS’undan yapılacak taksitli alışverişlerde vade farksız 5 aya varan taksit imkanı sunulacaktır.,2026-08-10T13:45:46+00:00
6734,554,discount,3000.0,,,1000.0,3000.0,3.000 TL indirim,TROY ile idefix’te 3.000 TL İndirim Fırsatı!,2026-08-10T13:45:46+00:00
6736,555,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Uçak Bileti Harcamalarınıza 2.000 TL ParafPara!,2026-08-10T13:45:46+00:00
