campaign_id,bank_name,campaign_name,category,campaign_type,linked_product_type,main_benefit,target_audience,installment,maturity,pricing,financing_amount,discount_cashback,reward,points,min_spend,max_benefit,min_transaction,max_transaction,start_date,end_date,expense_status,conditions_summary,source_url,source_checked_at,verification_status
433,T.O.M. Katılım,Hadi Alışveriş Kredisi ile Çetmen Mağazalarına Özel 15 Taksit!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,15 taksit,,15 taksit,,,,,,,,,,,,2026-12-31,,"31.12.2026'ya kadar Hadi Alışveriş Kredisi ile anlaşmalı Çetmen mobilya mağazalarından yapacağın mobilya alışverişlerinde 15 taksit fırsatı seni bekliyor! Başvuru için CETMEN boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: CETMEN 11111111111 01.01.1985) Çetmen hakkında detaylı bilgi almak için tıklayın Hadi Alışveriş Kredisi hakkında detaylı bilgi için tıklayın Kampanya Hadi Taksitli Kredi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir. T.O.M. Bank’ın kâr oranlarında, vade farkında, kredi koşullarında değişiklik",https://tombankhadi.com/kampanyalar/hadi-alisveris-kredisi-ile-cetmen-magazalarina-ozel-15-taksit,2026-08-10T11:27:29+00:00,official_source_date_gated
449,T.O.M. Katılım,Hadi Mağazadan Alışveriş Kredisi ile Alpi Diş Hastanelerinde 15 Taksit!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,12 taksit,,12 taksit,12 ay,%0,,,,,,,,,,2026-12-31,,"31.12.2026'ya kadar Hadi Mağazadan Alışveriş kredisi ile Alpi Diş Hastanelerinden yapacağın işlemlerde vade farksız 12 aya varan taksit fırsatı seni bekliyor! Başvuru için ALPI boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: ALPI 11111111111 01.01.1985) Hadi Mağazadan Alışveriş Kredisi hakkında detaylı bilgi için tıklayın Alpi Diş Hastaneleri hakkında detaylı bilgi almak için tıklayın",https://tombankhadi.com/kampanyalar/hadi-magazadan-alisveris-kredisi-ile-alpi-dis-hastanelerinde-15-taksit,2026-08-10T11:27:29+00:00,official_source_date_gated
451,T.O.M. Katılım,Hadi Mağazadan Alışveriş Kredisi ile Samsung Beyaz Eşya Alışverişlerine 12 Taksit!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,12 taksit,,12 taksit,12 ay,,,,,,,,,,,2026-12-31,,"31.12.2026'ya kadar Hadi Mağazadan Alışveriş kredisi Samsung beyaz eşyalarda 12 aya varan taksitlerle anlaşmalı Samsung mağazalarında seni bekliyor! Başvuru için SAMSUNG boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: SAMSUNG 11111111111 01.01.1985) Hadi Mağazadan Alışveriş Kredisi hakkında detaylı bilgi için tıkla! Kampanya Hadi Taksitli Kredi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabi olup Beyaz eşya grubunda 9 ve 12 ay taksit imkanı sunulmaktadır. T.O.M. Bank’ın kâr oranlarında, vade farkında, kredi koşulları",https://tombankhadi.com/kampanyalar/hadi-magazadan-alisveris-kredisi-ile-samsung-beyaz-esya-alisverislerine-12-taksit,2026-08-10T11:27:29+00:00,official_source_date_gated
424,T.O.M. Katılım,Hadi Taksitli Alışveriş Kredisi ile Bellona Mağazalarında 36 Aya Varan Taksit!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,36 taksit,,36 taksit,36 ay,,,,,,,,,,,2026-12-31,,"31.12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Bellona mobilya mağazalarından yapacağın mobilya alışverişlerinde 36 aya varan taksit fırsatı seni bekliyor! Başvuru için TAKSITLE boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: TAKSITLE 11111111111 01.01.1985) Detaylı bilgi için tıklayın Bellona hakkında detaylı bilgi almak için tıklayın Kampanya Hadi Taksitli Kredi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir. T.O.M. Bank’ın kâr oranlarında, vade farkında, kredi koşullarında değişiklik yapma h",https://tombankhadi.com/kampanyalar/bellona,2026-08-10T11:27:29+00:00,official_source_date_gated
452,T.O.M. Katılım,Hadi Taksitli Alışveriş Kredisi ile Mondi Mağazalarında 36 Aya Varan Taksit!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,36 taksit,,36 taksit,36 ay,,,,,,,,,,,2026-12-31,,"31.12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Mondi mobilya mağazalarından yapacağın mobilya alışverişlerinde 36 aya varan taksit fırsatı seni bekliyor! Başvuru için TAKSITLE boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: TAKSITLE 11111111111 01.01.1985) Detaylı bilgi için tıklayın Mondi hakkında detaylı bilgi almak için tıklayın Kampanya Hadi Taksitli Kredi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir. T.O.M. Bank’ın kâr oranlarında, vade farkında, kredi koşullarında değişiklik yapma hakkı",https://tombankhadi.com/kampanyalar/hadi-taksitli-alisveris-kredisi-ile-mondi-magazalarinda-36-aya-varan-taksit,2026-08-10T11:27:29+00:00,official_source_date_gated
484,T.O.M. Katılım,Hadi Taksitli Alışveriş Kredisi ile Samsung cep telefonlarında 3 Taksit Fırsatı!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,3 taksit,,3 taksit,,,,,,,,,,,2026-02-01,2026-12-31,,".02.26-31.12.26 tarihleri arasında Hadi Taksitli Alışveriş Kredisi ile Samsung cep telefonlarında 3 taksit fırsatı anlaşmalı Samsung mağazalarında seni bekliyor! Başvuru için SAMSUNG boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: TAKSITLE 11111111111 01.01.1985) Hadi Taksitli Alışveriş Kredisi hakkında detaylı bilgi için tıkla ( https://hadiyanindakibanka.com/hadi-krediler/magazadan-alisveris-kredisi ) Kampanya Hadi Taksitli Kredi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Cep telefonu alışverişlerde vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir.Cep telefonlarında 20bin",https://tombankhadi.com/kampanyalar/tom-bank-hadi-taksitli-alisveris-kredisi-ile-samsung-cep-telefonlarinda-3-taksit-firsati,2026-08-10T11:27:29+00:00,official_source_date_gated
460,T.O.M. Katılım,Hadi Taksitli Alışveriş Kredisi ile İstikbal Mağazalarında 36 Aya Varan Taksit!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,36 taksit,,36 taksit,36 ay,,,,,,,,,,,2026-12-31,,"31.12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı İstikbal mobilya mağazalarından yapacağın mobilya alışverişlerinde 36 aya varan taksit fırsatı seni bekliyor! Başvuru için TAKSITLE boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: TAKSITLE 11111111111 01.01.1985) Detaylı bilgi için tıklayın İstikbal hakkında detaylı bilgi almak için tıklayın Kampanya Hadi Taksitli Kredi limiti alışveriş tutarına yeterli olan müşteriler için geçerlidir. Alışverişlerdeki vade seçenekleri yasal düzenlemelerdeki vade kısıtlamalarına tabidir. T.O.M. Bank’ın kâr oranlarında, vade farkında, kredi koşullarında değişiklik yapma",https://tombankhadi.com/kampanyalar/istikbal,2026-08-10T11:27:29+00:00,official_source_date_gated
473,T.O.M. Katılım,Hadi'den Alfemo Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,,2026-12-31,,"31.12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Alfemo mobilya mağazalarından yapacağın mobilya alışverişlerinde vade farkı iade avantajı seni bekliyor! TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerine Doğtaş mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için ALFEMO boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anı",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-alfemo-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
474,T.O.M. Katılım,Hadi'den Divanev Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,2026-03-12,2026-12-31,,".12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Divanev mobilya mağazalarından yapacağın mobilya alışverişlerinde vade farkı iade avantajı seni bekliyor! TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerine Divanev mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için Divanev boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu an",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-divanev-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
475,T.O.M. Katılım,Hadi'den Doğtaş Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,,2026-12-31,,"31.12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Doğtaş mobilya mağazalarından yapacağın mobilya alışverişlerinde vade farkı iade avantajı seni bekliyor! TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerine Doğtaş mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için DOGTAS boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anı",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-dogtas-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
477,T.O.M. Katılım,Hadi'den Enza Home Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,2026-03-12,2026-12-31,,".12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Enza Home mobilya mağazalarından yapacağın mobilya alışverişlerinde vade farkı iade avantajı seni bekliyor! TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerine Enza Home mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için Enza Home boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonuc",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-enza-home-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
478,T.O.M. Katılım,Hadi'den Kelebek Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,,,,"TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerine Kelebek mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için KELEBEK boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında öğrenebilirsiniz. (ÖRN: KELEBEK 11111111111 01.01.1985) Hadi Taksitli Alışveriş Kredisi hakkında detaylı bilgi için tıklayın Kelebek hakkında detaylı bilgi almak içi",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-kelebek-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
479,T.O.M. Katılım,Hadi'den Puffy Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,2026-03-12,2026-12-31,,".12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Puffy mobilya mağazalarından yapacağın mobilya alışverişlerinde vade farkı iade avantajı seni bekliyor! TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerine Puffy mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için Puffy boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebinizin sonucunu anında ö",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-puffy-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
482,T.O.M. Katılım,Hadi'den Yataş Bedding Kampanyası!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,150.000 TL finansman · 12 ay vade,,,12 ay,,150.000 TL,,,,,,1.000 TL,150.000 TL,2026-03-12,2026-12-31,,".12.2026'ya kadar Hadi Taksitli Alışveriş Kredisi ile anlaşmalı Yataş Bedding mobilya mağazalarından yapacağın mobilya alışverişlerinde vade farkı iade avantajı seni bekliyor! TOM Bank Hadi’nin Hesaplı Kampanyası ile Kazananlar Kulübü Mini Paket üyelerin Yataş Bedding mağazalarında vade farkı iade! Kampanya Koşulları: 1.000 TL – 150.000 TL arasındaki kredi kullandırımları için geçerlidir. 12 ay vadedeki kredilerde geçerlidir. Kampanyadan müşteriler sadece 1 kez faydalanabilir. TOM Bank Hadi'nin ""Hesaplı"" Kampanyası ve Hadi Kazananlar Kulübü Mini Paket hakkında detaylı bilgi için tıklayın Başvuru için Yataş Bedding boşluk TCKN boşluk Doğum Tarihi yazıp 3855’e SMS gönderebilir, alışveriş kredisi için limit talebi",https://tombankhadi.com/kampanyalar/tom-bank-hadi-den-yatas-bedding-kampanyasi,2026-08-10T11:27:29+00:00,official_source_date_gated
469,T.O.M. Katılım,Petrol Ofisi harcamalarında Hadi Taksitli Alışveriş Kredisi yanında!,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,3 taksit,,3 taksit,,,,,,,,,,,2026-01-26,2026-09-30,,"ğren, dilediğin akaryakıt istasyonunda harcamanı yap. Ödemeni tamamlamak için TOM Bank Hadi uygulamasına giriş yap: 1) Krediler” → “Taksitli Alışveriş” → “Alışveriş Kredisi ile Öde” seç. 2) “Diğer Mağazalar” alanından Hadi Kullan ile POS üzerindeki QR kodu okutarak, ödemeni tamamla. Kampanya yalnızca 3 taksit ile sınırlıdır. Kampanya Petrol Ofisi istasyonlarında geçerlidir. Satın almak istediğin akaryakıt tutarı, sana özel tanımlanan limitin ile aynı veya daha düşük olmalıdır. Kampanyadan yararlanabilmek için sepetinde yalnızca akaryakıt ürünü bulunmalıdır. Kampanyadan tek seferde yapılabilecek maksimum harcama tutarı 5.000 TL’dir. Aynı ay içinde kampanyadan yapılabilecek maksimum harcama tutarı 5.000 TL’dir. K",https://tombankhadi.com/kampanyalar/petrol-ofisi-harcamalarinda-hadi-taksitli-kredi-yaninda,2026-08-10T11:27:29+00:00,official_source_date_gated
465,T.O.M. Katılım,memorial-hastanesinde-hadi-taksitli-kredi-ile-tedavi-ol-kolayca-ode,Alışveriş Finansmanı,finance_campaign,Alışveriş Finansmanı,12 taksit,,12 taksit,12 ay,"%0,99",,,,,,,,,,2026-12-31,Masraf bilgisi mevcut,"Hadi Taksitli Sağlık Kredisi ile Memorial harcamaların %0,99 vade farkına 3 taksit! Hadi Taksitli Kredi limitini saniyeler içinde öğren, tedavini şimdi başlat! Kampanya Bilgileri: Ödemeni %0.99 vade farkıyla 3 taksit seçeneğiyle ya da aylık sadece %1,99 vade farkıyla 12 aya varan taksit imkanıyla gerçekleştir. Limitin tüm branşlardaki ameliyat masrafları için geçerlidir. Tek yapman gereken: limitini öğrendikten sonra TOM Bank Hadi uygulamasında oluşturduğun QR kodu hastane danışmanına veya ödeme noktasına okutmak. Kampanya Detayları: Hadi Taksitli Kredi Limitini; Ataşehir, Bahçelievler, Şişli, Ankara, Göztepe, Bodrum Memorial Hastanelerindeki ameliyat masraflarında kullanabilirsin. Ameliyat masrafı dışındaki mu",https://tombankhadi.com/kampanyalar/memorial-hastanesinde-hadi-taksitli-kredi-ile-tedavi-ol-kolayca-ode,2026-08-10T11:27:29+00:00,official_source_date_gated
416,T.O.M. Katılım,2026’da Hadi Black Kredi Kartı ile evinin çayı bedava!,Diğer Kampanya,other_campaign,,Diğer marka çay alımlarında kampanya geçerli olmayacaktır.,Kart Sahipleri,,,,,,,,,,,,,2026-08-31,,"Kampanya Bilgileri 31 Ağustos'a kadar, Mastercard logolu Hadi Kredi Kartların ile her ay A101’lerden alacağın Lipton Yellow Label 48’li Demlik Poşet çayın bizden! Kampanya Detayları: Kampanya 31 Ağustos 2026’ya kadar geçerlidir. Kampanyadan yararlanmak için harcamadan önce “Katıl” butonuna basıp kampanyaya katılmalısın. Kampanya katılımı sonrasında Mastercard logolu Hadi Kredi Kartların ile bir takvim ayı içerisinde ile Lipton Yellow Label 48’li Demlik Poşet çay alımının gerçekleşmesi gerekmektedir. Kampanya kapsamında Mastercard logolu Hadi Kredi Kartına ayda 1 adet Lipton Yellow Label 48’li Demlik Poşet çay fiyatı kadar ödül yüklemesi yapılabilir. Kampanyadan ödül kazanımı için kesilen son ekstrenin en az 10.",https://tombankhadi.com/kampanyalar/2026da-evinin-caylari-hadi-kredi-kartindan,2026-08-10T11:27:29+00:00,official_source_date_gated
422,T.O.M. Katılım,A101’lerde süt ürünleri harcamalarında %50 Hediye Bakiye kazan!,Diğer Kampanya,other_campaign,,10.000 TL ödül,Kart Sahipleri,,,,,,10.000 TL,,,10.000 TL,,,2026-08-06,2026-08-31,,"Kampanya Bilgileri: Hadi Kredi Kartları ile A101’lerde yapacağın süt ve süt ürünleri harcamalarından %50 Hediye Bakiye kazanabilirsin! Kampanya Detay: Kampanya 06/08/2026 - 31/08/2026 tarihleri arasında geçerlidir. Kampanyadan yararlanmak için ilk harcamadan önce TOM Bank Hadi uygulamasından kampanya katılım sağlanması gerekmektedir. Kampanya yalnızca A101’lerde, Hadi Kredi Kartları ile gerçekleştirilen süt ve süt ürünleri harcamalarında geçerlidir. Kampanya kapsamında uygun harcamaların %50'si kadar hediye bakiye kazanılır. Kampanya kapsamında kazanılabilecek maksimum A101 hediye bakiye tutarları: Hadi Kredi Kartı ile günlük 25 TL, aylık 100 TL, Hadi Black Kredi Kartı ile günlük 100 TL, aylık 250 TL, Çok Kazan",https://tombankhadi.com/kampanyalar/a101lerde-sut-urunleri-harcamalarinda-50-hediye-bakiye-kazan,2026-08-10T11:27:29+00:00,official_source_date_gated
